date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-09-10,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-10,California,State,Other,10.0,0.73,28.0,2.204476436846
2021-09-10,California,State,Omicron,1.0,0.07,0.71428571428,0.056236643797
2021-09-10,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-10,California,State,Delta,1360.0,99.13,1240.0,97.626813631762
2021-09-10,California,State,Alpha,1.0,0.07,0.42857142857,0.033741986278
2021-09-10,California,State,Total,1372.0,100.0,1270.14285714285,100.0
2021-09-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-10,California,State,Gamma,0.0,0.0,0.85714285714,0.067483972557
2021-09-11,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-11,California,State,Alpha,0.0,0.0,0.28571428571,0.022836263987
2021-09-11,California,State,Mu,0.0,0.0,0.14285714285,0.011418131994
2021-09-11,California,State,Total,875.0,100.0,1251.14285714285,100.0
2021-09-11,California,State,Omicron,1.0,0.11,0.71428571428,0.057090659968
2021-09-11,California,State,Gamma,0.0,0.0,0.71428571428,0.057090659968
2021-09-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-11,California,State,Delta,873.0,99.77,1224.28571428571,97.853391185202
2021-09-11,California,State,Other,1.0,0.11,25.0,1.998173098881
2021-09-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-12,California,State,Other,4.0,1.17,22.0,1.819470699433
2021-09-12,California,State,Alpha,0.0,0.0,0.28571428571,0.023629489603
2021-09-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-12,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-12,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-12,California,State,Mu,0.0,0.0,0.0,0.0
2021-09-12,California,State,Total,342.0,100.0,1209.14285714285,100.0
2021-09-12,California,State,Gamma,0.0,0.0,0.71428571428,0.059073724008
2021-09-12,California,State,Omicron,1.0,0.29,0.85714285714,0.070888468809
2021-09-12,California,State,Delta,337.0,98.54,1185.28571428571,98.026937618147
2021-09-13,California,State,Alpha,0.0,0.0,0.28571428571,0.021130480718
2021-09-13,California,State,Total,1845.0,100.0,1352.14285714285,100.0
2021-09-13,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-13,California,State,Mu,0.0,0.0,0.0,0.0
2021-09-13,California,State,Other,24.0,1.3,21.42857142857,1.584786053883
2021-09-13,California,State,Delta,1817.0,98.48,1328.42857142857,98.24617010037
2021-09-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-13,California,State,Omicron,4.0,0.22,1.42857142857,0.105652403592
2021-09-13,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-13,California,State,Gamma,0.0,0.0,0.57142857142,0.042260961437
2021-09-14,California,State,Alpha,0.0,0.0,0.28571428571,0.022655188038
2021-09-14,California,State,Omicron,1.0,0.08,1.42857142857,0.11327594019
2021-09-14,California,State,Gamma,0.0,0.0,0.57142857142,0.045310376076
2021-09-14,California,State,Delta,1292.0,98.7,1246.28571428571,98.821930222021
2021-09-14,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-14,California,State,Total,1309.0,100.0,1261.14285714285,100.0
2021-09-14,California,State,Other,15.0,1.15,12.42857142857,0.985500679656
2021-09-14,California,State,Epsilon,1.0,0.08,0.14285714285,0.011327594019
2021-09-14,California,State,Mu,0.0,0.0,0.0,0.0
2021-09-14,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-15,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-15,California,State,Mu,1.0,0.11,0.14285714285,0.01235788433
2021-09-15,California,State,Epsilon,0.0,0.0,0.14285714285,0.01235788433
2021-09-15,California,State,Other,1.0,0.11,8.85714285714,0.766188828473
2021-09-15,California,State,Omicron,0.0,0.0,1.28571428571,0.111220958972
2021-09-15,California,State,Alpha,0.0,0.0,0.14285714285,0.01235788433
2021-09-15,California,State,Delta,884.0,99.77,1145.28571428571,99.073158675235
2021-09-15,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-15,California,State,Total,886.0,100.0,1156.0,100.0
2021-09-15,California,State,Gamma,0.0,0.0,0.14285714285,0.01235788433
2021-09-16,California,State,Alpha,0.0,0.0,0.14285714285,0.013252054068
2021-09-16,California,State,Total,917.0,100.0,1078.0,100.0
2021-09-16,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-16,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-16,California,State,Mu,0.0,0.0,0.14285714285,0.013252054068
2021-09-16,California,State,Delta,912.0,99.45,1067.85714285714,99.059104161145
2021-09-16,California,State,Epsilon,0.0,0.0,0.14285714285,0.013252054068
2021-09-16,California,State,Gamma,1.0,0.11,0.14285714285,0.013252054068
2021-09-16,California,State,Omicron,0.0,0.0,1.14285714285,0.106016432547
2021-09-16,California,State,Other,4.0,0.44,8.42857142857,0.781871190034
2021-09-17,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-17,California,State,Other,4.0,0.36,7.57142857142,0.726823916621
2021-09-17,California,State,Gamma,0.0,0.0,0.14285714285,0.013713658804
2021-09-17,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-17,California,State,Delta,1112.0,99.46,1032.42857142857,99.108612177729
2021-09-17,California,State,Epsilon,0.0,0.0,0.14285714285,0.013713658804
2021-09-17,California,State,Alpha,1.0,0.09,0.14285714285,0.013713658804
2021-09-17,California,State,Mu,0.0,0.0,0.14285714285,0.013713658804
2021-09-17,California,State,Total,1118.0,100.0,1041.71428571428,100.0
2021-09-17,California,State,Omicron,1.0,0.09,1.14285714285,0.109709270433
2021-09-18,California,State,Other,0.0,0.0,7.42857142857,0.729108244532
2021-09-18,California,State,Delta,712.0,99.58,1009.42857142857,99.074593381941
2021-09-18,California,State,Epsilon,0.0,0.0,0.14285714285,0.014021312395
2021-09-18,California,State,Gamma,1.0,0.14,0.28571428571,0.02804262479
2021-09-18,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-18,California,State,Omicron,0.0,0.0,1.0,0.098149186764
2021-09-18,California,State,Alpha,0.0,0.0,0.14285714285,0.014021312395
2021-09-18,California,State,Mu,2.0,0.28,0.42857142857,0.042063937185
2021-09-18,California,State,Total,715.0,100.0,1018.85714285714,100.0
2021-09-18,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-19,California,State,Omicron,0.0,0.0,0.85714285714,0.083939563514
2021-09-19,California,State,Other,2.0,0.56,7.14285714285,0.699496362619
2021-09-19,California,State,Mu,0.0,0.0,0.42857142857,0.041969781757
2021-09-19,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-19,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-19,California,State,Gamma,0.0,0.0,0.28571428571,0.027979854505
2021-09-19,California,State,Alpha,0.0,0.0,0.14285714285,0.013989927252
2021-09-19,California,State,Total,358.0,100.0,1021.14285714285,100.0
2021-09-19,California,State,Epsilon,0.0,0.0,0.14285714285,0.013989927252
2021-09-19,California,State,Delta,356.0,99.44,1012.14285714285,99.1186345831
2021-09-20,California,State,Total,1631.0,100.0,990.57142857142,100.0
2021-09-20,California,State,Mu,2.0,0.12,0.71428571428,0.07210845111
2021-09-20,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-20,California,State,Delta,1618.0,99.2,983.71428571428,99.307758869339
2021-09-20,California,State,Other,11.0,0.67,5.28571428571,0.533602538217
2021-09-20,California,State,Omicron,0.0,0.0,0.28571428571,0.028843380444
2021-09-20,California,State,Alpha,0.0,0.0,0.14285714285,0.014421690222
2021-09-20,California,State,Gamma,0.0,0.0,0.28571428571,0.028843380444
2021-09-20,California,State,Epsilon,0.0,0.0,0.14285714285,0.014421690222
2021-09-20,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-21,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-21,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-21,California,State,Gamma,0.0,0.0,0.28571428571,0.028604118993
2021-09-21,California,State,Omicron,0.0,0.0,0.14285714285,0.014302059497
2021-09-21,California,State,Alpha,0.0,0.0,0.14285714285,0.014302059497
2021-09-21,California,State,Mu,0.0,0.0,0.71428571428,0.071510297483
2021-09-21,California,State,Delta,1360.0,99.49,993.42857142857,99.45652173913
2021-09-21,California,State,Total,1367.0,100.0,998.85714285714,100.0
2021-09-21,California,State,Other,7.0,0.51,4.14285714285,0.4147597254
2021-09-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-22,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-22,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-22,California,State,Mu,0.0,0.0,0.57142857142,0.057463008188
2021-09-22,California,State,Omicron,1.0,0.12,0.28571428571,0.028731504094
2021-09-22,California,State,Delta,851.0,99.53,988.71428571428,99.425369918115
2021-09-22,California,State,Alpha,0.0,0.0,0.14285714285,0.014365752047
2021-09-22,California,State,Other,3.0,0.35,4.42857142857,0.445338313461
2021-09-22,California,State,Gamma,0.0,0.0,0.28571428571,0.028731504094
2021-09-22,California,State,Total,855.0,100.0,994.42857142857,100.0
2021-09-23,California,State,Alpha,0.0,0.0,0.14285714285,0.014695077149
2021-09-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-23,California,State,Gamma,0.0,0.0,0.14285714285,0.014695077149
2021-09-23,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-23,California,State,Delta,756.0,99.34,966.42857142857,99.412196914034
2021-09-23,California,State,Mu,0.0,0.0,0.57142857142,0.058780308597
2021-09-23,California,State,Total,761.0,100.0,972.14285714285,100.0
2021-09-23,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-23,California,State,Other,2.0,0.26,4.14285714285,0.426157237325
2021-09-23,California,State,Omicron,3.0,0.39,0.71428571428,0.073475385746
2021-09-24,California,State,Total,1012.0,100.0,957.0,100.0
2021-09-24,California,State,Gamma,0.0,0.0,0.14285714285,0.014927601134
2021-09-24,California,State,Mu,0.0,0.0,0.57142857142,0.059710404538
2021-09-24,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-24,California,State,Other,3.0,0.3,4.0,0.417972831766
2021-09-24,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-24,California,State,Delta,1007.0,99.51,951.42857142857,99.417823555755
2021-09-24,California,State,Alpha,0.0,0.0,0.0,0.0
2021-09-24,California,State,Omicron,2.0,0.2,0.85714285714,0.089565606807
2021-09-25,California,State,Alpha,0.0,0.0,0.0,0.0
2021-09-25,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-25,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-25,California,State,Delta,645.0,99.85,941.85714285714,99.441930618401
2021-09-25,California,State,Total,646.0,100.0,947.14285714285,100.0
2021-09-25,California,State,Other,0.0,0.0,4.0,0.422322775264
2021-09-25,California,State,Omicron,1.0,0.15,1.0,0.105580693816
2021-09-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-25,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-25,California,State,Mu,0.0,0.0,0.28571428571,0.030165912519
2021-09-26,California,State,Omicron,1.0,0.22,1.14285714285,0.11901219875
2021-09-26,California,State,Other,2.0,0.44,4.0,0.416542695626
2021-09-26,California,State,Total,450.0,100.0,960.28571428571,100.0
2021-09-26,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-26,California,State,Delta,447.0,99.33,954.85714285714,99.434692055936
2021-09-26,California,State,Mu,0.0,0.0,0.28571428571,0.029753049688
2021-09-26,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-26,California,State,Alpha,0.0,0.0,0.0,0.0
2021-09-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-26,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-27,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-27,California,State,Mu,1.0,0.07,0.14285714285,0.015260186174
2021-09-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-27,California,State,Delta,1451.0,99.25,931.0,99.450633297726
2021-09-27,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-27,California,State,Alpha,2.0,0.14,0.28571428571,0.030520372349
2021-09-27,California,State,Total,1462.0,100.0,936.14285714285,100.0
2021-09-27,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-27,California,State,Omicron,3.0,0.21,1.57142857142,0.167862047917
2021-09-27,California,State,Other,5.0,0.34,3.14285714285,0.335724095834
2021-09-28,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-28,California,State,Delta,1077.0,99.91,890.57142857142,99.521072796935
2021-09-28,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-28,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-28,California,State,Alpha,0.0,0.0,0.28571428571,0.031928480204
2021-09-28,California,State,Other,0.0,0.0,2.14285714285,0.239463601533
2021-09-28,California,State,Omicron,0.0,0.0,1.57142857142,0.175606641124
2021-09-28,California,State,Mu,1.0,0.09,0.28571428571,0.031928480204
2021-09-28,California,State,Total,1078.0,100.0,894.85714285714,100.0
2021-09-29,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-29,California,State,Other,10.0,0.91,3.14285714285,0.338097433533
2021-09-29,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-29,California,State,Mu,1.0,0.09,0.42857142857,0.046104195482
2021-09-29,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-29,California,State,Alpha,1.0,0.09,0.42857142857,0.046104195482
2021-09-29,California,State,Delta,1085.0,98.82,924.0,99.400645458737
2021-09-29,California,State,Total,1098.0,100.0,929.57142857142,100.0
2021-09-29,California,State,Omicron,1.0,0.09,1.57142857142,0.169048716767
2021-09-30,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-30,California,State,Other,3.0,0.3,3.28571428571,0.341347580885
2021-09-30,California,State,Alpha,0.0,0.0,0.42857142857,0.044523597507
2021-09-30,California,State,Delta,988.0,99.6,957.14285714285,99.436034431582
2021-09-30,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-30,California,State,Mu,0.0,0.0,0.42857142857,0.044523597507
2021-09-30,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-30,California,State,Total,992.0,100.0,962.57142857142,100.0
2021-09-30,California,State,Omicron,1.0,0.1,1.28571428571,0.13357079252
2021-09-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-01,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-01,California,State,Omicron,1.0,0.09,1.14285714285,0.117198945209
2021-10-01,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-01,California,State,Mu,0.0,0.0,0.42857142857,0.043949604454
2021-10-01,California,State,Alpha,0.0,0.0,0.42857142857,0.043949604454
2021-10-01,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-01,California,State,Delta,1094.0,99.45,969.57142857142,99.428655142104
2021-10-01,California,State,Total,1100.0,100.0,975.14285714285,100.0
2021-10-01,California,State,Other,5.0,0.45,3.57142857142,0.36624670378
2021-10-02,California,State,Total,579.0,100.0,965.57142857142,100.0
2021-10-02,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-02,California,State,Mu,0.0,0.0,0.42857142857,0.044385264092
2021-10-02,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-02,California,State,Delta,561.0,96.89,957.57142857142,99.171475070277
2021-10-02,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-02,California,State,Other,18.0,3.11,6.14285714285,0.636188785323
2021-10-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-02,California,State,Alpha,0.0,0.0,0.42857142857,0.044385264092
2021-10-02,California,State,Omicron,0.0,0.0,1.0,0.103565616215
2021-10-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-03,California,State,Alpha,0.0,0.0,0.42857142857,0.044762757386
2021-10-03,California,State,Total,393.0,100.0,957.42857142857,100.0
2021-10-03,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-03,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-03,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-03,California,State,Omicron,0.0,0.0,0.85714285714,0.089525514772
2021-10-03,California,State,Delta,382.0,97.2,948.28571428571,99.045061175768
2021-10-03,California,State,Other,11.0,2.8,7.42857142857,0.775887794688
2021-10-03,California,State,Mu,0.0,0.0,0.42857142857,0.044762757386
2021-10-04,California,State,Omicron,0.0,0.0,0.42857142857,0.044352454169
2021-10-04,California,State,Mu,1.0,0.07,0.42857142857,0.044352454169
2021-10-04,California,State,Total,1524.0,100.0,966.28571428571,100.0
2021-10-04,California,State,Other,18.0,1.18,9.28571428571,0.960969840331
2021-10-04,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-04,California,State,Alpha,0.0,0.0,0.14285714285,0.01478415139
2021-10-04,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-04,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-04,California,State,Delta,1505.0,98.75,956.0,98.935541099941
2021-10-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-05,California,State,Omicron,0.0,0.0,0.42857142857,0.043208987469
2021-10-05,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-05,California,State,Mu,0.0,0.0,0.28571428571,0.028805991646
2021-10-05,California,State,Delta,1243.0,98.89,979.71428571428,98.775745355034
2021-10-05,California,State,Alpha,0.0,0.0,0.14285714285,0.014402995823
2021-10-05,California,State,Total,1257.0,100.0,991.85714285714,100.0
2021-10-05,California,State,Other,14.0,1.11,11.28571428571,1.137836670027
2021-10-05,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-05,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-06,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-06,California,State,Omicron,1.0,0.1,0.42857142857,0.04373815425
2021-10-06,California,State,Total,1014.0,100.0,979.85714285714,100.0
2021-10-06,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-06,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-06,California,State,Delta,1001.0,98.72,967.71428571428,98.760752296253
2021-10-06,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-06,California,State,Other,11.0,1.08,11.42857142857,1.166350779997
2021-10-06,California,State,Mu,1.0,0.1,0.28571428571,0.0291587695
2021-10-07,California,State,Delta,910.0,98.91,956.57142857142,98.659201414469
2021-10-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-07,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-07,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-07,California,State,Mu,0.0,0.0,0.28571428571,0.029468100781
2021-10-07,California,State,Omicron,1.0,0.11,0.42857142857,0.044202151171
2021-10-07,California,State,Total,920.0,100.0,969.57142857142,100.0
2021-10-07,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-07,California,State,Other,9.0,0.98,12.28571428571,1.267128333579
2021-10-07,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-08,California,State,Delta,834.0,99.05,919.42857142857,98.575585847756
2021-10-08,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-08,California,State,Mu,0.0,0.0,0.28571428571,0.030632562414
2021-10-08,California,State,Omicron,0.0,0.0,0.28571428571,0.030632562414
2021-10-08,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-08,California,State,Total,842.0,100.0,932.71428571428,100.0
2021-10-08,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-08,California,State,Lambda,0.0,0.0,0.0,0.0
